,Reps1,Reps2,Reps3,Reps4,Reps5,Reps6,Reps7,Reps8,Reps9,Reps10
0,0.82439446366782,0.6366782006920415,0.6565743944636678,0.7621107266435986,0.759515570934256,0.7024221453287197,0.7961432506887053,0.7897153351698806,0.7529843893480257,0.7502295684113867
1,0.71280276816609,0.6825259515570934,0.7993079584775086,0.615916955017301,0.6963667820069205,0.6825259515570933,0.7226813590449954,0.898989898989899,0.7754820936639119,0.7979797979797979
2,0.6686851211072665,0.7508650519031141,0.7439446366782008,0.7283737024221453,0.8105536332179931,0.7422145328719723,0.783287419651056,0.8236914600550964,0.679981634527089,0.7263544536271809
3,0.7690311418685121,0.7301038062283737,0.6634948096885813,0.7335640138408304,0.6583044982698961,0.7482698961937716,0.7047750229568412,0.7226813590449955,0.8732782369146006,0.7805325987144169
4,0.6297577854671279,0.6522491349480969,0.6453287197231834,0.7794117647058824,0.7551903114186851,0.7050173010380623,0.8310376492194673,0.8135904499540864,0.7731864095500459,0.7970615243342516
5,0.8140138408304499,0.732266435986159,0.7179930795847751,0.7119377162629758,0.7742214532871972,0.7119377162629758,0.8411386593204777,0.7860422405876951,0.6418732782369146,0.6437098255280073
6,0.6323529411764706,0.6747404844290658,0.7378892733564014,0.8226643598615918,0.754325259515571,0.8261245674740484,0.7079889807162535,0.6574839302112029,0.8089990817263545,0.7548209366391184
7,0.7292387543252596,0.7768166089965398,0.7032871972318339,0.7162629757785466,0.7634083044982699,0.8719723183391004,0.6147842056932967,0.8062442607897153,0.7052341597796143,0.6588613406795225
8,0.7811418685121108,0.8226643598615917,0.6574394463667821,0.7863321799307958,0.6782006920415224,0.810553633217993,0.696969696969697,0.7924701561065197,0.6363636363636365,0.7474747474747474
9,0.7993079584775087,0.666089965397924,0.7837370242214533,0.7326989619377163,0.7465397923875432,0.6972318339100346,0.7777777777777778,0.8117539026629935,0.7887970615243343,0.6005509641873278
